id	type	question	option	answer
4145.	SC	Which thunderstorms generally produce the most severe conditions, such as heavy hail and destructive winds?	['A) Warm front.', 'B) Squall line.', 'C) Air mass.']	['B']
4147.	SC	What is an indication that downdrafts have developed and the thunderstorm cell has entered the mature stage?	['A) The anvil top has completed its development.', 'B) Precipitation begins to fall from the cloud base.', 'C) A gust front forms.']	['B']
4148.	SC	What are the requirements for the formation of a thunderstorm?	['A) A cumulus cloud with sufficient moisture.', 'B) A cumulus cloud with sufficient moisture and an inverted lapse rate.', 'C) Sufficient moisture, an unstable lapse rate, and a lifting action.']	['C']
4149.	SC	Fair weather cumulus clouds often indicate;	['A) turbulence at and below the cloud level.', 'B) poor visibility.', 'C) smooth flying conditions.']	['A']
4150.	SC	What is an important characteristic of wind shear?	['A) It is an atmospheric condition that is associated exclusively with zones of convergence.', 'B) The Coriolis phenomenon in both high- and low-level air masses is the principal generating force.', 'C) It is an atmospheric condition that may be associated with a low-level temperature inversion, a jet stream, or a frontal zone.']	['C']
4151.	SC	Why is frost considered hazardous to flight operation?	['A) Frost changes the basic aerodynamic shape of the airfoil.', 'B) Frost decreases control effectiveness.', 'C) Frost causes early airflow separation resulting in a loss of lift.']	['C']
4152.	SC	In which meteorological environment is aircraft structural icing most likely to have the highest rate of accumulation?	['A) Cumulonimbus clouds.', 'B) High humidity and freezing temperature.', 'C) Freezing rain.']	['C']
4153.	SC	What is an operational consideration if you fly into rain which freezes on impact?	['A) You have flown into an area of thunderstorms.', 'B) Temperatures are above freezing at some higher altitude.', 'C) You have flown through a cold front.']	['B']
4154.	SC	The average height of the troposphere in the middle latitudes is;	['A) 20,000 feet.', 'B) 25,000 feet.', 'C) 37,000 feet.']	['C']
4155.	SC	A jetstream is defined as wind of;	['A) 30 knots or greater.', 'B) 40 knots or greater.', 'C) 50 knots or greater.']	['C']
4156.	SC	Under which condition does advection fog usually form?	['A) Moist air moving over colder ground or water.', 'B) Warm, moist air settling over a cool surface under no-wind conditions.', 'C) A land breeze blowing a cold air mass over a warm water current.']	['A']
4157.	SC	A high cloud is composed mostly of;	['A) ozone.', 'B) condensation nuclei.', 'C) ice crystals.']	['C']
4158.	SC	An air mass is a body of air that;	['A) has similar cloud formations associated with it.', 'B) creates a wind shift as it moves across the Earth’s surface.', 'C) covers an extensive area and has fairly uniform properties of temperature and moisture.']	['C']
4159.	SC	What enhances the growth rate of precipitation?	['A) Advective action.', 'B) Upward currents.', 'C) Cyclonic movement.']	['B']
4161.	SC	Which precipitation type normally indicates freezing rain at higher altitudes?	['A) Snow.', 'B) Hail.', 'C) Ice pellets.']	['C']
4162.	SC	Which weather condition can be expected when moist air flows from a relatively warm surface to a colder surface?	['A) Increased visibility.', 'B) Convective turbulence due to surface heating.', 'C) Fog.']	['C']
4163.	SC	Fog is usually prevalent in industrial areas because of;	['A) atmospheric stabilization around cities.', 'B) an abundance of condensation nuclei from combustion products.', 'C) increased temperatures due to industrial heating.']	['B']
4164.	SC	In which situation is advection fog most likely to form?	['A) An air mass moving inland from the coast in winter.', 'B) A light breeze blowing colder air out to sea.', 'C) Warm, moist air settling over a warmer surface under no-wind conditions.']	['A']
4165.	SC	In what localities is advection fog most likely to occur?	['A) Coastal areas.', 'B) Mountain slopes.', 'C) Level inland areas.']	['A']
4166.	SC	What types of fog depend upon a wind in order to exist? .	['A) Steam fog and downslope fog.', 'B) Precipitation induced fog and ground fog.', 'C) Advection fog and upslope fog.']	['C']
4167.	SC	What situation is most conducive to the formation of radiation fog?	['A) Warm, moist air over low, flatland areas on clear, calm nights.', 'B) Moist, tropical air moving over cold, offshore water.', 'C) The movement of cold air over much warmer water.']	['A']
4168.	SC	The strength and location of the jetstream is normally	['A) stronger and farther north in the winter.', 'B) weaker and farther north in the summer.', 'C) stronger and farther north in the summer.']	['B']
4171.	SC	Test data indicate that ice, snow, or frost having a thickness and roughness similar to medium or coarse sandpaper on the leading edge and upper surface of a wing can;	['A) reduce lift by as much as 50 percent and increase drag by as much as 50 percent.', 'B) increase drag and reduce lift by as much as 25 percent.', 'C) reduce lift by as much as 30 percent and increase drag by 40 percent.']	['C']
4200.	SC	Which weather conditions should be expected beneath a low-level temperature inversion layer when the relative humidity is high?	['A) Smooth air and poor visibility due to fog, haze, or low clouds.', 'B) Light wind shear and poor visibility due to haze and light rain.', 'C) Turbulent air and poor visibility due to fog, low stratus-type clouds, and showery precipitation.']	['A']
4227.	SC	Which feature is associated with the tropopause?	['A) Absence of wind and turbulent conditions.', 'B) Absolute upper limit of cloud formation.', 'C) Abrupt change in temperature lapse rate.']	['C']
4238.	SC	Hazardous wind shear is commonly encountered near the ground	['A) during periods when the wind velocity is stronger than 35 knots.', 'B) during periods when the wind velocity is stronger than 35 knots and near mountain valleys.', 'C) during periods of strong temperature inversion and near thunderstorms.']	['C']
4251.	SC	What is the expected duration of an individual microburst?	['A) Two minutes with maximum winds lasting approximately 1 minute.', 'B) One microburst may continue for as long as 2 to 4 hours.', 'C) Seldom longer than 15 minutes from the time the burst strikes the ground until dissipation.']	['C']
4252.	SC	Maximum downdrafts in a microburst encounter may be as strong as	['A) 8,000 feet per minute.', 'B) 7,000 feet per minute.', 'C) 6,000 feet per minute.']	['C']
4253.	SC	An aircraft that encounters a headwind of 45 knots, within a microburst, may expect a total shear across the microburst of	['A) 40 knots.', 'B) 80 knots.', 'C) 90 knots']	['C']
4959.	SC	The most pronounced characteristic of tailplane icing is:	['A) a slow and deliberate loss of altitude.', 'B) the failure of flaps to operate.', 'C) a sudden change of elevator force causing an un-commanded nose down pitch condition.']	['C']
4960.	SC	If tailplane icing causes a tailplane stall, the pilot should;	['A) retract the flaps and increase power', 'B) decrease airspeed to VFE', 'C) reduce power, lower the flaps and decrease airspeed']	['A']
4960-1.	SC	What should a pilot do if icing is detected while experiencing a change in elevator pressure with a rolling condition?	['A) Lower the flaps and decrease airspeed.', 'B) Set power, lower the nose for a controlled descent.', 'C) Retract the flaps and increase power.']	['B']
4170.	SC	The body of a Terminal Aerodrome Forecast (TAF) covers a geographical proximity within a;	['A) 5 statute mile radius of the center of an airport runway complex.', 'B) 5 nautical mile radius of the center of an airport.', 'C) 5 to 10 mile radius of the center of an airport runway complex.']	['A']
4170-1.	SC	Which weather product is a concise statement of the expected weather for an airport's runway complex?	['A) Area Forecast (FA)', 'B) Weather Depiction Charts', 'C) Terminal Aerodrome Forecast (TAF)']	['C']
4172.	SC	What wind direction and speed is represented by the entry 9900 +00 for 9,000 feet, on an Winds and Temperatures Aloft Forecast (FD)?	['A) Light and variable; less than 5 knots.', 'B) Vortex winds exceeding 200 knots.', 'C) Light and variable; less than 10 knots.']	['A']
4175.	SC	What does a Convective Outlook (AC) describe for a following 24 hour period?	['A) Areas of slight, moderate, or high risk of severe thunderstorms.', 'B) A severe weather watch bulletin.', 'C) When forecast conditions are expected to continue beyond the valid period.']	['A']
4176.	SC	Which primary source should be used to obtain forecast weather information at your destination for the planned ETA?	['A) Area Forecast.', 'B) Radar Summary and Weather Depiction Charts.', 'C) Terminal Aerodrome Forecast (TAF).']	['C']
4177.	SC	"A ""VRB"" wind entry in a Terminal Aerodrome Forecast (TAF) will be indicated when the wind is;"	['A) 3 knots or less.', 'B) 6 knots or less.', 'C) 9 knots or less.']	['B']
4178.	SC	When the visibility is greater than 6 SM on a TAF it is expressed as;	['A) 6PSM.', 'B) P6SM.', 'C) 6SMP.']	['B']
4179.	SC	To best determine general forecast weather conditions covering a flight information region, the pilot should refer to;	['A) Graphical Forecasts for Aviation (GFA).', 'B) Satellite Maps', 'C) Weather Depiction Charts']	['A']
4180.	SC	What is the forecast wind at 1800Z in the following TAF? KMEM 091 740Z 1818 00000KT 1 /2SM RAFG OVC005	['A) Calm.', 'B) Unknown.', 'C) Not recorded.']	['A']
4181.	SC	SIGMET’s are issued as a warning of weather conditions potentially hazardous;	['A) particularly to light aircraft.', 'B) to all aircraft.', 'C) only to light aircraft operations.']	['B']
4182.	SC	What significant sky condition is reported in this METAR observation? METAR KBNA 1 250Z 3301 8KT 290V360 1 /2SM R31/2700FT $^+$ SN BLSNFG W008 00/M03 A2991 RMK RAE42SNB42	['A) Runway 31 ceiling is 2700 feet.', 'B) Sky is obscured with vertical visibility of 800 feet.', 'C) Measured ceiling Is 300 feet overcast.']	['B']
4183.	SC	Which meteorological condition is issued in the form of a SIGMET (WS)?	['A) Widespread sand or dust storms affecting at least 3,000 square miles or an area deemed to have a significant effect on the safety of aircraft operations.', 'B) Moderate icing.', 'C) Sustained winds of 30 knots or greater at the surface.']	['A']
4184.	SC	A pilot planning to depart at 1100Z on an IFR flight is particularly concerned about the hazard of icing. What sources reflect the most accurate information on icing conditions (current and forecast) at the time of departure?	['A) Low-Level Significant Weather Prognostic Chart, and the Area Forecast.', 'B) The Area Forecast, and the Freezing Level Chart.', 'C) Pilot weather reports (PIREP’s), AIRMET’s, and SIGMET’s.']	['C']
4186.	SC	When are severe weather watch bulletins (WW) issued?	['A) Every 12 hours as required.', 'B) Every 24 hours as required.', 'C) Unscheduled and issued as required.']	['C']
4187.	SC	What Is the maximum forecast period for AIRMET’s?	['A) Two hours.', 'B) Four hours.', 'C) Six hours.']	['C']
4188.	SC	When is the temperature at one of the forecast altitudes omitted at a specific location or station in the Winds and Temperatures Aloft Forecast (FB)?	['A) When the temperature is standard for that altitude.', 'B) For the 3,000 foot altitude (level) or when the level is within 2,500 feet of station elevation.', 'C) Only when the winds are omitted for that altitude (level).']	['B']
4189.	SC	When is the wind group at one of the forecast altitudes omitted at a specific location or station In the Winds and Temperatures Aloft Forecast (FD)? When the wind	['A) is less than 5 knots.', 'B) is less than 1 0 knots.', 'C) at the altitude is within 1 ,500 feet of the station elevation.']	['C']
4190.	SC	Decode the excerpt from the Winds and Temperature Aloft Forecast (FD) for OKC at 39,000 feet. FT 39000 OKC 830558	['A) Wind 130° at 50 knots, temperature -58 °C.', 'B) Wind 330° at 105 knots, temperature -58 °C.', 'C) Wind 330° at 205 knots, temperature -58 °C.']	['B']
4191.	SC	Which values are used for winds aloft forecasts?	['A) Magnetic direction and knots.', 'B) Magnetic direction and MPH.', 'C) True direction and knots.']	['C']
4196.	SC	The station originating the following weather report has a field elevation of 1,300 feet MSL From the bottom of the overcast cloud layer, what is its thickness? (tops of OVC are reported at 3,800 feet) SPECI KOKC 2228Z 28024G36KT 3/4SM BKN008 OVC020 28/23 A3000	['A) 500 feet.', 'B) 1,700 feet.', 'C) 2,500 feet.']	['A']
4198.	SC	Which response most closely Interprets the following PIREP? UA/OV OKC 063064/TM 1522 /FLO8OJTP C172/ TA-04/WV 245040/TB LGT/RM IN CLR.	['A) 64 nautical miles on the 63 degree radial from Oklahoma City VOR at 1522 UTC, flight level 8,000 ft. Type of aircraft is a Cessna 172.', 'B) Reported by a Cessna 172, turbulence and light rime icing in climb to 8,000 ft.', 'C) 63 nautical miles on the 64 degree radial from Oklahoma City, thunderstorm and light rain at 1522 UTC.']	['A']
4199.	SC	A station is forecasting wind and temperature aloft at FL 390 to be 300° at 200 knots; temperature -54 C. How would this data be encoded in the FD?	['A) 300054.', 'B) 809954.', 'C) 309954.']	['B']
4202.	SC	A ceiling is defined as the height of the;	['A) highest layer of clouds or obscuring phenomena aloft that covers over 6/10 of the sky.', 'B) lowest layer of clouds that contributed to the overall overcast.', 'C) lowest layer of clouds or obscuring phenomena aloft that is reported as broken or overcast.']	['C']
4203.	SC	The reporting station originating this Aviation Routine Weather Report has a field elevation of 620 feet. If the reported sky cover is one continuous layer, what is its thickness? (tops of OVC are reported at 6500 feet) METAR KMDW 121856Z AUTO 32005KT 1 1 /2SM $^+$ RABR OVCOO7 17/16 A2980	['A) 5,180 feet.', 'B) 5,800 feet.', 'C) 5,880 feet.']	['A']
4204.	SC	What is the wind shear forecast in the TAF? KCVG 23105IZ 231212 12012KT 4SM -RA BR OVCOO8 WS005/27050KT TEMPO 1719 1/2SM -RA FG FM1930 09012KT 1SM -DZ BR VV003 BECMG 2021 5SM HZ	['A) 5 feet AGL from 270° at 50 KT.', 'B) 50 feet AGL from 270° at 50 KT.', 'C) 500 feet AGL from 270° at 50 KT.']	['C']
4205.	SC	What is meant by the entry in the remarks section of METAR surface report for KBNA? METAR KBNA 211250Z 3301 8KT 290V260 1/2SM R31/2700FT +SN BLSNFG VV008 00/M03 A2991 RMK RAE42SNB42	['A) The wind is variable from 290°to 360.', 'B) Heavy blowing snow and fog on runway 31.', 'C) Rain ended 42 past the hour, snow began 42 past the hour.']	['C']
4209.	SC	The Surface Analysis Chart depicts;	['A) actual pressure systems, frontal locations, cloud tops, and precipitation at the time shown on the chart.', 'B) frontal locations and expected movement, pressure centers, cloud coverage, and obstructions to vision at the time of chart transmission.', 'C) actual frontal positions, pressure patterns, temperature, dew point, wind, weather, and obstructions to vision at the valid time of the chart.']	['C']
4211.	SC	The Low-Level Significant Weather Prognostic Chart depicts weather conditions;	['A) that are forecast to exist at a valid time shown on the chart.', 'B) as they existed at the time the chart was prepared.', 'C) that existed at the time shown on the chart which is about 3 hours before the chart Is received.']	['A']
4212.	SC	Which meteorological conditions are depicted by a prognostic chart?	['A) Conditions existing at the time of the observation.', 'B) Interpretation of weather conditions for geographical areas between reporting stations.', 'C) Conditions forecast to exist at a specific time shown on the chart.']	['C']
4214.	SC	A prognostic chart depicts the conditions;	['A) existing at the surface during the past 6 hours.', 'B) which presently exist from the 1000 millibar through the 700 millibar level.', 'C) forecast to exist at a specific time in the future.']	['C']
4215.	SC	What information is provided by a Convective Outlook (AC)?	['A) It describes areas of probable severe icing and severe or extreme turbulence during the next 24 hours.', 'B) It provides prospects of both general and severe thunderstorm activity during the following 24 hours.', 'C) It indicates areas of probable convective turbulence and the extent of instability in the upper atmosphere (above 500 MB).']	['B']
4220.	SC	Interpret this PIREP. MRB UA/OV MRB/TM 1430 FL060/TP C182/ SK BKN BL/WX RA/TB MDT.	['A) Ceiling 6,000 feet intermittently below moderate thundershowers; turbulence increasing westward.', 'B) FL 60,000, Intermittently below clouds; moderate rain, turbulence increasing with the wind.', 'C) At 6,000 feet; between layers; moderate turbulence; moderate rain.']	['C']
4228.	SC	From which primary source should you obtain Information regarding the weather expected to exist at your destination at your estimated time of arrival?	['A) Weather Depiction Chart.', 'B) Surface Analysis Chart.', 'C) Terminal Aerodrome Forecast.']	['C']
4241.	SC	The Hazardous in-flight Weather Advisory Service (HIWAS) is a continuous broadcast over selected VORs of;	['A) SIGMETs, CONVECTIVE SIGMETs, AIRMETs, Severe Weather Forecasts Alerts (AWW), and Center Weather Advisories.', 'B) SIGMETs, CONVECTIVE SIGMETs, AIRMETs,Wind Shear Advisories, and Severe Weather Forecast Alerts (AWW).', 'C) Wind Shear Advisories, Radar Weather Reports, SIGMETs, CONVECTIVE SIGMETs, AIRMETs, and Center Weather Advisories (CWA) 4243.']	['A']
4467.	SC	AIRMET’S are issued on a scheduled basis every;	['A) 15 minutes after the hour only.', 'B) 15 minutes until the AIRMET is canceled.', 'C) six hours.']	['C']
